Longitude:130.8444,Longitude:130.8444,Longitude:130.8444,Longitude:130.8444,Longitude:130.8444,Longitude:130.8444,Longitude:130.8444,Longitude:130.8444
Latitude:-12.4637,Latitude:-12.4637,Latitude:-12.4637,Latitude:-12.4637,Latitude:-12.4637,Latitude:-12.4637,Latitude:-12.4637,Latitude:-12.4637
Temperature,Speed,Direction,Pressure,Temperature,Speed,Direction,Pressure
C,m/s,degrees,atm,C,m/s,degrees,atm
24.3,2.5,228,0.9960029607698002,24.3,1.7959377644673258,228,0.9960029607698002
24.4,3.2,218,0.9955094991364422,24.4,2.298800338518177,218,0.9955094991364422
24.3,3.6,191,0.9951147298297557,24.3,2.586150380832949,191,0.9951147298297557
24.2,3.4,154,0.9951147298297557,24.2,2.442475359675563,154,0.9951147298297557
24.1,3.5,121,0.9952134221564273,24.1,2.514312870254256,121,0.9952134221564273
24.1,3.9,106,0.9955094991364422,24.1,2.8016629125690278,106,0.9955094991364422
24.0,4.2,97,0.9960029607698002,24.0,3.0171754443051073,97,0.9960029607698002
23.8,4.1,86,0.9963977300764866,23.8,2.945337933726414,86,0.9963977300764866
23.7,4.4,72,0.9969898840365162,23.7,3.1608504654624934,72,0.9969898840365162
24.3,4.5,75,0.997285961016531,24.3,3.2326879760411864,75,0.997285961016531
25.1,4.1,76,0.9970885763631877,25.1,2.945337933726414,76,0.9970885763631877
25.6,3.9,59,0.9964964224031582,25.6,2.8016629125690278,59,0.9964964224031582
26.6,4.0,45,0.9955094991364422,26.6,2.8735004231477212,45,0.9955094991364422
28.1,3.8,53,0.9947199605230693,28.1,2.7298254019903347,53,0.9947199605230693
29.0,3.3,72,0.9941278065630397,29.0,2.3706378490968696,72,0.9941278065630397
29.4,1.9,74,0.9935356526030101,29.4,1.3649127009951674,74,0.9935356526030101
29.3,0.6,51,0.9931408832963237,29.3,0.43102506347215813,51,0.9931408832963237
28.7,0.6,55,0.9932395756229953,28.7,0.43102506347215813,55,0.9932395756229953
27.8,0.8,60,0.9938317295830249,27.8,0.5747000846295442,60,0.9938317295830249
27.1,0.7,42,0.9945225758697261,27.1,0.5028625740508511,42,0.9945225758697261
26.7,1.0,23,0.995312114483099,26.7,0.7183751057869303,23,0.995312114483099
26.8,0.7,43,0.9957068837897853,26.8,0.5028625740508511,43,0.9957068837897853
26.7,0.6,142,0.9959042684431285,26.7,0.43102506347215813,142,0.9959042684431285
26.6,0.4,173,0.9958055761164569,26.6,0.2873500423147721,173,0.9958055761164569
26.6,0.4,213,0.9954108068097706,26.6,0.2873500423147721,213,0.9954108068097706
26.5,0.7,184,0.9948186528497409,26.5,0.5028625740508511,184,0.9948186528497409
26.3,0.8,180,0.9941278065630397,26.3,0.5747000846295442,180,0.9941278065630397
25.9,1.6,155,0.9938317295830249,25.9,1.1494001692590885,155,0.9938317295830249
25.7,2.7,139,0.9936343449296817,25.7,1.9396127856247118,139,0.9936343449296817
25.6,2.8,125,0.9935356526030101,25.6,2.0114502962034044,125,0.9935356526030101
25.4,2.5,104,0.9937330372563533,25.4,1.7959377644673258,104,0.9937330372563533
25.4,2.7,102,0.994325191216383,25.4,1.9396127856247118,102,0.994325191216383
25.6,3.0,107,0.9949173451764125,25.6,2.155125317360791,107,0.9949173451764125
26.2,2.3,111,0.995312114483099,26.2,1.6522627433099395,111,0.995312114483099
27.2,1.4,129,0.9955094991364422,27.2,1.0057251481017022,129,0.9955094991364422
28.4,1.3,144,0.9951147298297557,28.4,0.9338876375230094,144,0.9951147298297557
29.4,1.4,143,0.9942264988897113,29.4,1.0057251481017022,143,0.9942264988897113
30.0,1.2,117,0.993338267949667,30.0,0.8620501269443163,117,0.993338267949667
30.3,0.9,71,0.9925487293362941,30.3,0.6465375952082373,71,0.9925487293362941
30.6,1.2,16,0.9921539600296077,30.6,0.8620501269443163,16,0.9921539600296077
30.6,1.7,341,0.9920552677029362,30.6,1.2212376798377815,341,0.9920552677029362
30.0,2.1,313,0.9920552677029362,30.0,1.5085877221525537,313,0.9920552677029362
29.1,2.2,297,0.9925487293362941,29.1,1.5804252327312467,297,0.9925487293362941
28.2,2.2,295,0.9932395756229953,28.2,1.5804252327312467,295,0.9932395756229953
27.4,2.4,305,0.9938317295830249,27.4,1.7241002538886325,305,0.9938317295830249
27.3,2.7,304,0.9942264988897113,27.3,1.9396127856247118,304,0.9942264988897113
27.2,2.6,310,0.9946212681963977,27.2,1.8677752750460188,310,0.9946212681963977
27.1,2.4,312,0.9948186528497409,27.1,1.7241002538886325,312,0.9948186528497409
27.0,1.9,310,0.9949173451764125,27.0,1.3649127009951674,310,0.9949173451764125
26.9,1.9,326,0.9946212681963977,26.9,1.3649127009951674,326,0.9946212681963977
26.9,1.9,323,0.9944238835430546,26.9,1.3649127009951674,323,0.9944238835430546
26.8,1.7,297,0.9942264988897113,26.8,1.2212376798377815,297,0.9942264988897113
26.6,1.7,282,0.9940291142363682,26.6,1.2212376798377815,282,0.9940291142363682
26.4,1.5,281,0.9940291142363682,26.4,1.0775626586803955,281,0.9940291142363682
26.4,1.5,274,0.9942264988897113,26.4,1.0775626586803955,274,0.9942264988897113
26.5,1.4,249,0.9946212681963977,26.5,1.0057251481017022,249,0.9946212681963977
27.0,1.7,220,0.9952134221564273,27.0,1.2212376798377815,220,0.9952134221564273
28.1,1.5,207,0.9957068837897853,28.1,1.0775626586803955,207,0.9957068837897853
29.2,1.1,209,0.9959042684431285,29.2,0.7902126163656233,209,0.9959042684431285
30.0,1.0,219,0.9956081914631137,30.0,0.7183751057869303,219,0.9956081914631137
30.4,0.8,238,0.9949173451764125,30.4,0.5747000846295442,238,0.9949173451764125
30.9,1.1,270,0.9941278065630397,30.9,0.7902126163656233,270,0.9941278065630397
31.3,1.9,290,0.993338267949667,31.3,1.3649127009951674,290,0.993338267949667
31.0,2.5,303,0.9930421909696522,31.0,1.7959377644673258,303,0.9930421909696522
30.5,2.7,303,0.9929434986429805,30.5,1.9396127856247118,303,0.9929434986429805
30.1,2.8,290,0.9928448063163089,30.1,2.0114502962034044,290,0.9928448063163089
29.4,2.9,283,0.9929434986429805,29.4,2.083287806782098,283,0.9929434986429805
28.4,3.1,279,0.993338267949667,28.4,2.226962827939484,279,0.993338267949667
27.8,3.2,275,0.9941278065630397,27.8,2.298800338518177,275,0.9941278065630397
27.7,3.0,274,0.9952134221564273,27.7,2.155125317360791,274,0.9952134221564273
27.6,2.8,267,0.9961016530964717,27.6,2.0114502962034044,267,0.9961016530964717
27.4,2.6,266,0.9965951147298298,27.4,1.8677752750460188,266,0.9965951147298298
27.3,2.5,275,0.9964964224031582,27.3,1.7959377644673258,275,0.9964964224031582
27.2,2.5,274,0.9957068837897853,27.2,1.7959377644673258,274,0.9957068837897853
27.0,2.4,260,0.995312114483099,27.0,1.7241002538886325,260,0.995312114483099
26.9,2.2,248,0.9952134221564273,26.9,1.5804252327312467,248,0.9952134221564273
26.8,1.8,262,0.9950160375030842,26.8,1.2930751904164746,262,0.9950160375030842
26.7,1.5,278,0.9952134221564273,26.7,1.0775626586803955,278,0.9952134221564273
26.7,1.1,275,0.9956081914631137,26.7,0.7902126163656233,275,0.9956081914631137
26.8,0.8,256,0.9959042684431285,26.8,0.5747000846295442,256,0.9959042684431285
27.5,0.7,234,0.996299037749815,27.5,0.5028625740508511,234,0.996299037749815
28.6,1.0,262,0.997285961016531,28.6,0.7183751057869303,262,0.997285961016531
29.6,1.9,265,0.9976807303232174,29.6,1.3649127009951674,265,0.9976807303232174
30.4,2.2,263,0.997285961016531,30.4,1.5804252327312467,263,0.997285961016531
31.2,2.3,273,0.9965951147298298,31.2,1.6522627433099395,273,0.9965951147298298
31.6,2.6,282,0.9958055761164569,31.6,1.8677752750460188,282,0.9958055761164569
31.6,3.3,290,0.9949173451764125,31.6,2.3706378490968696,290,0.9949173451764125
30.8,4.5,297,0.9947199605230693,30.8,3.2326879760411864,297,0.9947199605230693
30.0,4.7,300,0.9947199605230693,30.0,3.3763629971985725,300,0.9947199605230693
29.7,3.9,291,0.9945225758697261,29.7,2.8016629125690278,291,0.9945225758697261
29.3,3.6,276,0.9945225758697261,29.3,2.586150380832949,276,0.9945225758697261
28.4,3.5,273,0.9951147298297557,28.4,2.514312870254256,273,0.9951147298297557
27.8,3.5,283,0.9962003454231433,27.8,2.514312870254256,283,0.9962003454231433
27.7,3.3,284,0.997285961016531,27.7,2.3706378490968696,284,0.997285961016531
27.7,3.1,275,0.9979768073032322,27.7,2.226962827939484,275,0.9979768073032322
27.7,3.1,276,0.9979768073032322,27.7,2.226962827939484,276,0.9979768073032322
27.7,3.1,279,0.9974833456698742,27.7,2.226962827939484,279,0.9974833456698742
27.6,3.2,277,0.9969898840365162,27.6,2.298800338518177,277,0.9969898840365162
27.4,3.1,275,0.9967924993831729,27.4,2.226962827939484,275,0.9967924993831729
27.3,2.5,281,0.9967924993831729,27.3,1.7959377644673258,281,0.9967924993831729
27.2,2.2,293,0.9965951147298298,27.2,1.5804252327312467,293,0.9965951147298298
27.4,2.5,304,0.9963977300764866,27.4,1.7959377644673258,304,0.9963977300764866
27.6,2.9,320,0.9965951147298298,27.6,2.083287806782098,320,0.9965951147298298
27.5,3.4,329,0.9969898840365162,27.5,2.442475359675563,329,0.9969898840365162
27.6,3.6,332,0.997779422649889,27.6,2.586150380832949,332,0.997779422649889
28.4,3.1,317,0.9985689612632618,28.4,2.226962827939484,317,0.9985689612632618
29.5,2.5,295,0.9984702689365902,29.5,1.7959377644673258,295,0.9984702689365902
30.2,2.3,281,0.997779422649889,30.2,1.6522627433099395,281,0.997779422649889
30.8,3.1,278,0.9974833456698742,30.8,2.226962827939484,278,0.9974833456698742
31.1,3.8,280,0.9971872686898593,31.1,2.7298254019903347,280,0.9971872686898593
31.1,3.9,277,0.9966938070565013,31.1,2.8016629125690278,277,0.9966938070565013
30.3,3.4,275,0.9964964224031582,30.3,2.442475359675563,275,0.9964964224031582
29.7,2.8,271,0.9963977300764866,29.7,2.0114502962034044,271,0.9963977300764866
29.5,2.5,267,0.9961016530964717,29.5,1.7959377644673258,267,0.9961016530964717
28.8,2.6,269,0.996299037749815,28.8,1.8677752750460188,269,0.996299037749815
28.1,2.5,269,0.9969898840365162,28.1,1.7959377644673258,269,0.9969898840365162
27.8,2.2,271,0.997779422649889,27.8,1.5804252327312467,271,0.997779422649889
27.4,2.3,278,0.9985689612632618,27.4,1.6522627433099395,278,0.9985689612632618
27.1,2.6,286,0.9989637305699482,27.1,1.8677752750460188,286,0.9989637305699482
27.0,2.6,292,0.9988650382432767,27.0,1.8677752750460188,292,0.9988650382432767
26.9,2.3,299,0.9984702689365902,26.9,1.6522627433099395,299,0.9984702689365902
26.9,2.0,306,0.9976807303232174,26.9,1.4367502115738606,306,0.9976807303232174
26.8,2.1,293,0.9973846533432026,26.8,1.5085877221525537,293,0.9973846533432026
26.9,2.2,285,0.9971872686898593,26.9,1.5804252327312467,285,0.9971872686898593
26.7,1.9,287,0.9967924993831729,26.7,1.3649127009951674,287,0.9967924993831729
26.5,1.9,282,0.9967924993831729,26.5,1.3649127009951674,282,0.9967924993831729
26.5,2.1,278,0.9971872686898593,26.5,1.5085877221525537,278,0.9971872686898593
26.7,2.3,280,0.9974833456698742,26.7,1.6522627433099395,280,0.9974833456698742
27.2,2.4,277,0.9978781149765606,27.2,1.7241002538886325,277,0.9978781149765606
28.2,2.6,280,0.9984702689365902,28.2,1.8677752750460188,280,0.9984702689365902
29.0,3.5,286,0.9984702689365902,29.0,2.514312870254256,286,0.9984702689365902
29.3,4.0,292,0.997779422649889,29.3,2.8735004231477212,292,0.997779422649889
29.7,4.5,294,0.9974833456698742,29.7,3.2326879760411864,294,0.9974833456698742
29.5,4.6,286,0.9971872686898593,29.5,3.304525486619879,286,0.9971872686898593
29.8,4.6,276,0.9966938070565013,29.8,3.304525486619879,276,0.9966938070565013
30.2,4.6,271,0.9963977300764866,30.2,3.304525486619879,271,0.9963977300764866
29.9,4.7,269,0.9958055761164569,29.9,3.3763629971985725,269,0.9958055761164569
29.3,4.4,270,0.9954108068097706,29.3,3.1608504654624934,270,0.9954108068097706
28.7,4.1,274,0.9956081914631137,28.7,2.945337933726414,274,0.9956081914631137
28.0,3.8,277,0.9962003454231433,28.0,2.7298254019903347,277,0.9962003454231433
27.5,3.7,275,0.9968911917098446,27.5,2.657987891411642,275,0.9968911917098446
27.5,3.7,273,0.9975820379965458,27.5,2.657987891411642,273,0.9975820379965458
27.5,3.7,274,0.9978781149765606,27.5,2.657987891411642,274,0.9978781149765606
27.1,3.4,269,0.9980754996299037,27.1,2.442475359675563,269,0.9980754996299037
26.9,3.2,262,0.998272884283247,26.9,2.298800338518177,262,0.998272884283247
26.8,3.2,258,0.9981741919565753,26.8,2.298800338518177,258,0.9981741919565753
26.9,3.2,253,0.9978781149765606,26.9,2.298800338518177,253,0.9978781149765606
27.0,3.4,259,0.9975820379965458,27.0,2.442475359675563,259,0.9975820379965458
27.0,3.8,268,0.9971872686898593,27.0,2.7298254019903347,268,0.9971872686898593
26.9,3.9,268,0.9970885763631877,26.9,2.8016629125690278,268,0.9970885763631877
26.8,3.6,271,0.9974833456698742,26.8,2.586150380832949,271,0.9974833456698742
27.0,3.7,280,0.997779422649889,27.0,2.657987891411642,280,0.997779422649889
27.6,3.8,290,0.9980754996299037,27.6,2.7298254019903347,290,0.9980754996299037
28.5,3.6,283,0.9983715766099186,28.5,2.586150380832949,283,0.9983715766099186
29.2,3.7,268,0.9984702689365902,29.2,2.657987891411642,268,0.9984702689365902
29.8,3.5,263,0.9983715766099186,29.8,2.514312870254256,263,0.9983715766099186
30.4,3.4,263,0.9979768073032322,30.4,2.442475359675563,263,0.9979768073032322
30.6,3.7,265,0.997285961016531,30.6,2.657987891411642,265,0.997285961016531
30.7,4.2,268,0.9963977300764866,30.7,3.0171754443051073,268,0.9963977300764866
30.6,4.5,272,0.9957068837897853,30.6,3.2326879760411864,272,0.9957068837897853
30.3,4.7,275,0.9951147298297557,30.3,3.3763629971985725,275,0.9951147298297557
29.8,5.1,271,0.9950160375030842,29.8,3.663713039513344,271,0.9950160375030842
29.2,5.3,263,0.9954108068097706,29.2,3.80738806067073,263,0.9954108068097706
28.5,5.3,255,0.9962003454231433,28.5,3.80738806067073,255,0.9962003454231433
28.1,5.1,251,0.9966938070565013,28.1,3.663713039513344,251,0.9966938070565013
28.0,4.9,251,0.9971872686898593,28.0,3.5200380183559585,251,0.9971872686898593
27.9,4.4,252,0.997779422649889,27.9,3.1608504654624934,252,0.997779422649889
27.8,4.2,254,0.9980754996299037,27.8,3.0171754443051073,254,0.9980754996299037
27.7,4.2,254,0.9980754996299037,27.7,3.0171754443051073,254,0.9980754996299037
27.6,4.0,256,0.9976807303232174,27.6,2.8735004231477212,256,0.9976807303232174
27.5,3.9,262,0.9970885763631877,27.5,2.8016629125690278,262,0.9970885763631877
27.4,4.0,269,0.9968911917098446,27.4,2.8735004231477212,269,0.9968911917098446
27.3,4.3,271,0.9967924993831729,27.3,3.0890129548838,271,0.9967924993831729
27.4,4.6,271,0.9966938070565013,27.4,3.304525486619879,271,0.9966938070565013
27.4,4.6,275,0.9968911917098446,27.4,3.304525486619879,275,0.9968911917098446
27.5,4.5,279,0.997285961016531,27.5,3.2326879760411864,279,0.997285961016531
28.1,4.8,274,0.9978781149765606,28.1,3.448200507777265,274,0.9978781149765606
28.8,5.1,272,0.9985689612632618,28.8,3.663713039513344,272,0.9985689612632618
29.0,4.9,275,0.998766345916605,29.0,3.5200380183559585,275,0.998766345916605
29.2,4.9,270,0.9983715766099186,29.2,3.5200380183559585,270,0.9983715766099186
29.7,5.2,264,0.9976807303232174,29.7,3.7355505500920376,264,0.9976807303232174
30.3,5.7,261,0.9969898840365162,30.3,4.094738102985502,261,0.9969898840365162
30.8,6.0,263,0.996299037749815,30.8,4.310250634721582,263,0.996299037749815
30.7,6.1,267,0.9957068837897853,30.7,4.3820881453002745,267,0.9957068837897853
30.3,5.3,266,0.9955094991364422,30.3,3.80738806067073,266,0.9955094991364422
29.4,5.3,253,0.9950160375030842,29.4,3.80738806067073,253,0.9950160375030842
28.5,5.3,251,0.9950160375030842,28.5,3.80738806067073,251,0.9950160375030842
28.1,4.3,263,0.9956081914631137,28.1,3.0890129548838,263,0.9956081914631137
28.0,3.9,277,0.9964964224031582,28.0,2.8016629125690278,277,0.9964964224031582
27.9,2.9,287,0.9978781149765606,27.9,2.083287806782098,287,0.9978781149765606
27.7,2.3,314,0.9988650382432767,27.7,1.6522627433099395,314,0.9988650382432767
27.8,2.9,318,0.9988650382432767,27.8,2.083287806782098,318,0.9988650382432767
27.7,3.3,298,0.9981741919565753,27.7,2.3706378490968696,298,0.9981741919565753
27.6,3.9,287,0.997285961016531,27.6,2.8016629125690278,287,0.997285961016531
27.7,4.3,288,0.9967924993831729,27.7,3.0890129548838,288,0.9967924993831729
27.6,4.6,288,0.9967924993831729,27.6,3.304525486619879,288,0.9967924993831729
27.4,5.0,282,0.9966938070565013,27.4,3.5918755289346516,282,0.9966938070565013
27.4,5.3,279,0.9962003454231433,27.4,3.80738806067073,279,0.9962003454231433
27.5,5.4,276,0.9961016530964717,27.5,3.8792255712494237,276,0.9961016530964717
27.6,5.1,274,0.9964964224031582,27.6,3.663713039513344,274,0.9964964224031582
28.3,4.7,271,0.997285961016531,28.3,3.3763629971985725,271,0.997285961016531
29.2,4.3,264,0.998272884283247,29.2,3.0890129548838,264,0.998272884283247
29.9,3.9,260,0.9984702689365902,29.9,2.8016629125690278,260,0.9984702689365902
30.5,4.1,266,0.997779422649889,30.5,2.945337933726414,266,0.997779422649889
30.9,4.5,269,0.997285961016531,30.9,3.2326879760411864,269,0.997285961016531
31.1,4.7,271,0.9968911917098446,31.1,3.3763629971985725,271,0.9968911917098446
31.2,4.9,271,0.9963977300764866,31.2,3.5200380183559585,271,0.9963977300764866
31.0,5.2,273,0.9960029607698002,31.0,3.7355505500920376,273,0.9960029607698002
30.6,5.5,271,0.9955094991364422,30.6,3.9510630818281163,271,0.9955094991364422
30.1,5.4,263,0.9951147298297557,30.1,3.8792255712494237,263,0.9951147298297557
29.4,5.0,255,0.9952134221564273,29.4,3.5918755289346516,255,0.9952134221564273
28.7,4.6,253,0.9958055761164569,28.7,3.304525486619879,253,0.9958055761164569
28.3,4.3,255,0.9965951147298298,28.3,3.0890129548838,255,0.9965951147298298
28.1,3.8,259,0.9971872686898593,28.1,2.7298254019903347,259,0.9971872686898593
27.9,3.4,264,0.9975820379965458,27.9,2.442475359675563,264,0.9975820379965458
27.7,3.3,264,0.997779422649889,27.7,2.3706378490968696,264,0.997779422649889
27.6,3.3,270,0.9975820379965458,27.6,2.3706378490968696,270,0.9975820379965458
27.5,3.5,283,0.9971872686898593,27.5,2.514312870254256,283,0.9971872686898593
27.4,3.8,289,0.9966938070565013,27.4,2.7298254019903347,289,0.9966938070565013
27.5,4.3,297,0.9961016530964717,27.5,3.0890129548838,297,0.9961016530964717
27.5,4.5,300,0.9957068837897853,27.5,3.2326879760411864,300,0.9957068837897853
27.4,4.4,292,0.9957068837897853,27.4,3.1608504654624934,292,0.9957068837897853
27.5,4.7,280,0.9962003454231433,27.5,3.3763629971985725,280,0.9962003454231433
27.7,5.1,275,0.9969898840365162,27.7,3.663713039513344,275,0.9969898840365162
28.4,5.6,275,0.9976807303232174,28.4,4.022900592406809,275,0.9976807303232174
29.1,5.5,270,0.9984702689365902,29.1,3.9510630818281163,270,0.9984702689365902
29.4,5.5,267,0.9986676535899334,29.4,3.9510630818281163,267,0.9986676535899334
30.0,5.9,268,0.9980754996299037,30.0,4.238413124142889,268,0.9980754996299037
30.7,6.0,271,0.997285961016531,30.7,4.310250634721582,271,0.997285961016531
30.9,6.0,273,0.9966938070565013,30.9,4.310250634721582,273,0.9966938070565013
30.9,6.0,272,0.9960029607698002,30.9,4.310250634721582,272,0.9960029607698002
30.7,5.8,274,0.9956081914631137,30.7,4.166575613564196,274,0.9956081914631137
30.4,5.6,275,0.9955094991364422,30.4,4.022900592406809,275,0.9955094991364422
30.0,5.7,271,0.9955094991364422,30.0,4.094738102985502,271,0.9955094991364422
29.3,5.3,270,0.9954108068097706,29.3,3.80738806067073,270,0.9954108068097706
28.6,4.4,267,0.9956081914631137,28.6,3.1608504654624934,267,0.9956081914631137
28.2,3.9,266,0.996299037749815,28.2,2.8016629125690278,266,0.996299037749815
28.0,3.6,271,0.997285961016531,28.0,2.586150380832949,271,0.997285961016531
28.0,3.8,276,0.9980754996299037,28.0,2.7298254019903347,276,0.9980754996299037
27.9,4.1,279,0.9981741919565753,27.9,2.945337933726414,279,0.9981741919565753
27.8,4.4,285,0.997779422649889,27.8,3.1608504654624934,285,0.997779422649889
27.7,5.0,293,0.9970885763631877,27.7,3.5918755289346516,293,0.9970885763631877
27.7,5.2,292,0.9965951147298298,27.7,3.7355505500920376,292,0.9965951147298298
27.9,5.6,286,0.996299037749815,27.9,4.022900592406809,286,0.996299037749815
28.1,6.0,280,0.9962003454231433,28.1,4.310250634721582,280,0.9962003454231433
28.1,6.3,279,0.9962003454231433,28.1,4.5257631664576605,279,0.9962003454231433
28.2,6.1,278,0.9964964224031582,28.2,4.3820881453002745,278,0.9964964224031582
28.2,5.8,274,0.9968911917098446,28.2,4.166575613564196,274,0.9968911917098446
28.5,6.1,267,0.9973846533432026,28.5,4.3820881453002745,267,0.9973846533432026
29.3,5.5,263,0.998272884283247,29.3,3.9510630818281163,263,0.998272884283247
29.8,4.7,268,0.9984702689365902,29.8,3.3763629971985725,268,0.9984702689365902
30.4,4.9,276,0.9976807303232174,30.4,3.5200380183559585,276,0.9976807303232174
31.0,5.5,274,0.9967924993831729,31.0,3.9510630818281163,274,0.9967924993831729
31.0,5.5,271,0.9960029607698002,31.0,3.9510630818281163,271,0.9960029607698002
31.0,5.3,271,0.9951147298297557,31.0,3.80738806067073,271,0.9951147298297557
30.6,5.2,269,0.9948186528497409,30.6,3.7355505500920376,269,0.9948186528497409
29.9,5.3,267,0.9946212681963977,29.9,3.80738806067073,267,0.9946212681963977
29.5,5.3,265,0.9944238835430546,29.5,3.80738806067073,265,0.9944238835430546
29.0,4.8,271,0.9946212681963977,29.0,3.448200507777265,271,0.9946212681963977
28.4,4.7,278,0.9946212681963977,28.4,3.3763629971985725,278,0.9946212681963977
28.2,4.9,280,0.9951147298297557,28.2,3.5200380183559585,280,0.9951147298297557
28.1,4.2,280,0.9964964224031582,28.1,3.0171754443051073,280,0.9964964224031582
28.0,3.6,280,0.9973846533432026,28.0,2.586150380832949,280,0.9973846533432026
27.8,4.0,279,0.9971872686898593,27.8,2.8735004231477212,279,0.9971872686898593
27.8,4.4,283,0.9966938070565013,27.8,3.1608504654624934,283,0.9966938070565013
27.8,4.9,289,0.9962003454231433,27.8,3.5200380183559585,289,0.9962003454231433
27.7,5.0,281,0.9960029607698002,27.7,3.5918755289346516,281,0.9960029607698002
27.6,5.3,278,0.9958055761164569,27.6,3.80738806067073,278,0.9958055761164569
27.6,5.9,282,0.9956081914631137,27.6,4.238413124142889,282,0.9956081914631137
27.5,6.0,281,0.9955094991364422,27.5,4.310250634721582,281,0.9955094991364422
27.5,5.5,277,0.9958055761164569,27.5,3.9510630818281163,277,0.9958055761164569
27.7,4.9,272,0.9964964224031582,27.7,3.5200380183559585,272,0.9964964224031582
28.2,4.4,271,0.9970885763631877,28.2,3.1608504654624934,271,0.9970885763631877
29.1,3.2,273,0.9979768073032322,29.1,2.298800338518177,273,0.9979768073032322
29.9,2.4,277,0.9984702689365902,29.9,1.7241002538886325,277,0.9984702689365902
30.5,3.0,285,0.9980754996299037,30.5,2.155125317360791,285,0.9980754996299037
31.3,3.6,283,0.997285961016531,31.3,2.586150380832949,283,0.997285961016531
31.6,4.2,274,0.9964964224031582,31.6,3.0171754443051073,274,0.9964964224031582
31.5,4.7,268,0.9958055761164569,31.5,3.3763629971985725,268,0.9958055761164569
31.2,4.7,274,0.995312114483099,31.2,3.3763629971985725,274,0.995312114483099
30.8,4.6,281,0.9951147298297557,30.8,3.304525486619879,281,0.9951147298297557
30.5,4.4,278,0.9946212681963977,30.5,3.1608504654624934,278,0.9946212681963977
29.8,3.7,275,0.9946212681963977,29.8,2.657987891411642,275,0.9946212681963977
29.0,3.0,283,0.9948186528497409,29.0,2.155125317360791,283,0.9948186528497409
28.6,2.8,287,0.9952134221564273,28.6,2.0114502962034044,287,0.9952134221564273
28.3,2.1,274,0.9965951147298298,28.3,1.5085877221525537,274,0.9965951147298298
27.9,1.8,272,0.9978781149765606,27.9,1.2930751904164746,272,0.9978781149765606
27.7,1.7,279,0.9980754996299037,27.7,1.2212376798377815,279,0.9980754996299037
27.4,0.5,259,0.9976807303232174,27.4,0.35918755289346516,259,0.9976807303232174
26.8,1.3,127,0.9971872686898593,26.8,0.9338876375230094,127,0.9971872686898593
26.1,1.9,108,0.9965951147298298,26.1,1.3649127009951674,108,0.9965951147298298
25.5,2.3,116,0.9965951147298298,25.5,1.6522627433099395,116,0.9965951147298298
24.9,3.0,131,0.9966938070565013,24.9,2.155125317360791,131,0.9966938070565013
24.7,2.9,127,0.9964964224031582,24.7,2.083287806782098,127,0.9964964224031582
24.9,2.5,116,0.9965951147298298,24.9,1.7959377644673258,116,0.9965951147298298
25.1,2.2,101,0.9970885763631877,25.1,1.5804252327312467,101,0.9970885763631877
25.8,2.3,86,0.997779422649889,25.8,1.6522627433099395,86,0.997779422649889
26.8,2.2,97,0.9986676535899334,26.8,1.5804252327312467,97,0.9986676535899334
27.9,2.1,111,0.9990624228966197,27.9,1.5085877221525537,111,0.9990624228966197
29.1,1.9,104,0.9984702689365902,29.1,1.3649127009951674,104,0.9984702689365902
30.1,1.5,84,0.9976807303232174,30.1,1.0775626586803955,84,0.9976807303232174
30.8,1.4,39,0.9967924993831729,30.8,1.0057251481017022,39,0.9967924993831729
31.1,1.7,7,0.9960029607698002,31.1,1.2212376798377815,7,0.9960029607698002
30.9,2.1,352,0.9956081914631137,30.9,1.5085877221525537,352,0.9956081914631137
30.3,2.5,345,0.995312114483099,30.3,1.7959377644673258,345,0.995312114483099
29.7,2.3,345,0.9952134221564273,29.7,1.6522627433099395,345,0.9952134221564273
29.1,2.1,353,0.9955094991364422,29.1,1.5085877221525537,353,0.9955094991364422
28.5,2.5,7,0.9961016530964717,28.5,1.7959377644673258,7,0.9961016530964717
28.0,3.0,13,0.9967924993831729,28.0,2.155125317360791,13,0.9967924993831729
27.9,2.2,15,0.9978781149765606,27.9,1.5804252327312467,15,0.9978781149765606
27.8,1.3,16,0.9986676535899334,27.8,0.9338876375230094,16,0.9986676535899334
27.6,1.6,15,0.9986676535899334,27.6,1.1494001692590885,15,0.9986676535899334
27.5,1.8,13,0.9983715766099186,27.5,1.2930751904164746,13,0.9983715766099186
27.3,2.1,15,0.9979768073032322,27.3,1.5085877221525537,15,0.9979768073032322
27.0,2.0,20,0.9976807303232174,27.0,1.4367502115738606,20,0.9976807303232174
26.6,1.8,45,0.9975820379965458,26.6,1.2930751904164746,45,0.9975820379965458
26.4,2.2,63,0.9974833456698742,26.4,1.5804252327312467,63,0.9974833456698742
26.2,2.4,63,0.9974833456698742,26.2,1.7241002538886325,63,0.9974833456698742
26.0,2.3,68,0.9979768073032322,26.0,1.6522627433099395,68,0.9979768073032322
25.9,2.5,83,0.998766345916605,25.9,1.7959377644673258,83,0.998766345916605
26.3,2.7,91,0.9994571922033062,26.3,1.9396127856247118,91,0.9994571922033062
27.2,2.6,82,1.0000493461633357,27.2,1.8677752750460188,82,1.0000493461633357
28.1,2.8,63,1.0001480384900074,28.1,2.0114502962034044,63,1.0001480384900074
28.8,3.0,48,0.9996545768566494,28.8,2.155125317360791,48,0.9996545768566494
